city	date	avg_temp	high_temp	low_temp
San Diego	2016-05-19	66	69	62
San Diego	2016-05-20	64	66	62
San Diego	2016-05-21	64	67	60
San Diego	2016-05-22	65	70	60
San Diego	2016-05-23	64	67	60
San Diego	2016-05-24	66	68	63
San Diego	2016-05-25	66	71	61
San Diego	2016-05-26	66	69	62
San Diego	2016-05-27	67	70	63
San Diego	2016-05-28	64	66	62
San Diego	2016-05-29	64	68	60
San Diego	2016-05-30	67	71	62
San Diego	2016-05-31	65	67	63
San Diego	2016-06-01	65	68	61
San Diego	2016-06-02	68	74	62
San Diego	2016-06-03	69	75	62
San Diego	2016-06-04	68	74	62
San Diego	2016-06-05	68	72	63
San Diego	2016-06-06	68	72	64
San Diego	2016-06-07	67	70	63
San Diego	2016-06-08	67	69	64
San Diego	2016-06-09	66	69	62
San Diego	2016-06-10	66	70	62
San Diego	2016-06-11	67	68	65
San Diego	2016-06-12	66	69	63
San Diego	2016-06-13	68	72	64
San Diego	2016-06-14	66	68	64
San Diego	2016-06-15	66	69	63
San Diego	2016-06-16	69	75	62
San Diego	2016-06-17	73	81	64
San Diego	2016-06-18	73	80	65
San Diego	2016-06-19	79	88	69
San Diego	2016-06-20	79	86	71
San Diego	2016-06-21	71	75	66
San Diego	2016-06-22	73	77	68
San Diego	2016-06-23	71	74	67
San Diego	2016-06-24	67	69	64
San Diego	2016-06-25	67	70	64
San Diego	2016-06-26	68	71	64
San Diego	2016-06-27	72	76	67
San Diego	2016-06-28	71	76	66
San Diego	2016-06-29	72	77	66
San Diego	2016-06-30	67	70	64
San Diego	2016-07-01	66	68	63
San Diego	2016-07-02	68	71	64
San Diego	2016-07-03	68	71	64
San Diego	2016-07-04	69	73	64
San Diego	2016-07-05	70	74	66
San Diego	2016-07-06	71	74	67
San Diego	2016-07-07	70	74	65
San Diego	2016-07-08	72	76	68
San Diego	2016-07-09	73	78	68
San Diego	2016-07-10	72	77	66
San Diego	2016-07-11	67	69	64
San Diego	2016-07-12	69	74	64
San Diego	2016-07-13	71	77	65
San Diego	2016-07-14	72	77	66
San Diego	2016-07-15	71	75	66
San Diego	2016-07-16	70	74	65
San Diego	2016-07-17	70	73	66
San Diego	2016-07-18	70	74	65
San Diego	2016-07-19	72	78	66
San Diego	2016-07-20	74	81	66
San Diego	2016-07-21	77	84	69
San Diego	2016-07-22	76	85	67
San Diego	2016-07-23	70	73	67
San Diego	2016-07-24	70	76	64
San Diego	2016-07-25	71	75	67
San Diego	2016-07-26	73	78	67
San Diego	2016-07-27	74	80	68
San Diego	2016-07-28	75	81	68
San Diego	2016-07-29	73	76	69
San Diego	2016-07-30	73	78	67
San Diego	2016-07-31	72	76	68
San Diego	2016-08-01	75	80	69
San Diego	2016-08-02	75	79	70
San Diego	2016-08-03	75	79	70
San Diego	2016-08-04	74	78	69
San Diego	2016-08-05	74	77	71
San Diego	2016-08-06	74	77	70
San Diego	2016-08-07	72	76	68
San Diego	2016-08-08	70	71	68
San Diego	2016-08-09	71	75	67
San Diego	2016-08-10	73	78	68
San Diego	2016-08-11	74	77	70
San Diego	2016-08-12	75	80	70
San Diego	2016-08-13	75	80	70
San Diego	2016-08-14	76	82	70
San Diego	2016-08-15	78	84	71
San Diego	2016-08-16	75	81	68
San Diego	2016-08-17	74	80	67
San Diego	2016-08-18	73	78	67
San Diego	2016-08-19	73	79	67
San Diego	2016-08-20	72	77	67
San Diego	2016-08-21	73	78	67
San Diego	2016-08-22	72	77	67
San Diego	2016-08-23	69	76	62
San Diego	2016-08-24	72	77	67
San Diego	2016-08-25	70	74	66
San Diego	2016-08-26	70	73	66
San Diego	2016-08-27	71	75	67
San Diego	2016-08-28	73	77	69
San Diego	2016-08-29	73	78	68
San Diego	2016-08-30	72	77	67
San Diego	2016-08-31	73	79	66
San Diego	2016-09-01	69	72	66
San Diego	2016-09-02	68	73	63
San Diego	2016-09-03	67	70	64
San Diego	2016-09-04	70	74	65
San Diego	2016-09-05	69	72	65
San Diego	2016-09-06	70	76	64
San Diego	2016-09-07	70	73	67
San Diego	2016-09-08	72	76	68
San Diego	2016-09-09	73	77	68
San Diego	2016-09-10	71	75	67
San Diego	2016-09-11	71	75	66
San Diego	2016-09-12	68	70	66
San Diego	2016-09-13	69	73	65
San Diego	2016-09-14	68	74	62
San Diego	2016-09-15	68	75	61
San Diego	2016-09-16	68	74	61
San Diego	2016-09-17	70	75	64
San Diego	2016-09-18	69	76	61
San Diego	2016-09-19	73	80	65
San Diego	2016-09-20	75	78	72
San Diego	2016-09-21	76	80	72
San Diego	2016-09-22	70	73	67
San Diego	2016-09-23	69	75	62
San Diego	2016-09-24	75	86	63
San Diego	2016-09-25	79	90	68
San Diego	2016-09-26	86	101	70
San Diego	2016-09-27	86	92	80
San Diego	2016-09-28	81	89	73
San Diego	2016-09-29	79	86	71
San Diego	2016-09-30	77	82	71
San Diego	2016-10-01	75	82	67
San Diego	2016-10-02	71	73	68
San Diego	2016-10-03	69	75	63
San Diego	2016-10-04	68	73	63
San Diego	2016-10-05	69	73	65
San Diego	2016-10-06	68	75	61
San Diego	2016-10-07	75	87	62
San Diego	2016-10-08	74	86	62
San Diego	2016-10-09	75	86	64
San Diego	2016-10-10	72	79	64
San Diego	2016-10-11	70	73	67
San Diego	2016-10-12	69	73	65
San Diego	2016-10-13	67	72	62
San Diego	2016-10-14	69	72	65
San Diego	2016-10-15	69	73	65
San Diego	2016-10-16	71	75	66
San Diego	2016-10-17	70	75	65
San Diego	2016-10-18	69	74	63
San Diego	2016-10-19	71	80	61
San Diego	2016-10-20	77	91	62
San Diego	2016-10-21	76	88	64
San Diego	2016-10-22	73	82	63
San Diego	2016-10-23	73	82	63
San Diego	2016-10-24	71	75	66
San Diego	2016-10-25	67	72	62
San Diego	2016-10-26	69	75	62
San Diego	2016-10-27	69	76	62
San Diego	2016-10-28	72	78	66
San Diego	2016-10-29	73	80	65
San Diego	2016-10-30	69	73	64
San Diego	2016-10-31	67	71	63
San Diego	2016-11-01	66	71	60
San Diego	2016-11-02	65	72	58
San Diego	2016-11-03	69	79	58
San Diego	2016-11-04	68	74	61
San Diego	2016-11-05	67	77	57
San Diego	2016-11-06	66	75	57
San Diego	2016-11-07	65	73	57
San Diego	2016-11-08	71	83	59
San Diego	2016-11-09	80	96	63
San Diego	2016-11-10	77	90	63
San Diego	2016-11-11	75	88	62
San Diego	2016-11-12	72	82	61
San Diego	2016-11-13	74	84	64
San Diego	2016-11-14	73	84	61
San Diego	2016-11-15	67	75	59
San Diego	2016-11-16	67	70	63
San Diego	2016-11-17	65	71	59
San Diego	2016-11-18	65	76	53
San Diego	2016-11-19	62	72	52
San Diego	2016-11-20	63	67	59
San Diego	2016-11-21	63	66	60
San Diego	2016-11-22	63	69	56
San Diego	2016-11-23	61	68	54
San Diego	2016-11-24	65	78	51
San Diego	2016-11-25	60	72	48
San Diego	2016-11-26	56	63	49
San Diego	2016-11-27	60	65	55
San Diego	2016-11-28	60	64	55
San Diego	2016-11-29	60	69	50
San Diego	2016-11-30	58	68	47
San Diego	2016-12-01	57	62	51
San Diego	2016-12-02	60	68	51
San Diego	2016-12-03	56	67	45
San Diego	2016-12-04	58	70	46
San Diego	2016-12-05	56	62	50
San Diego	2016-12-06	60	62	58
San Diego	2016-12-07	60	64	55
San Diego	2016-12-08	58	66	50
San Diego	2016-12-09	59	66	51
San Diego	2016-12-10	63	68	57
San Diego	2016-12-11	63	67	58
San Diego	2016-12-12	63	67	58
San Diego	2016-12-13	60	67	53
San Diego	2016-12-14	61	71	51
San Diego	2016-12-15	61	68	54
San Diego	2016-12-16	59	62	55
San Diego	2016-12-17	55	60	50
San Diego	2016-12-18	52	62	42
San Diego	2016-12-19	56	70	41
San Diego	2016-12-20	63	77	48
San Diego	2016-12-21	67	74	60
San Diego	2016-12-22	61	62	59
San Diego	2016-12-23	61	63	58
San Diego	2016-12-24	57	60	53
San Diego	2016-12-25	53	58	47
San Diego	2016-12-26	55	64	46
San Diego	2016-12-27	58	69	46
San Diego	2016-12-28	61	74	48
San Diego	2016-12-29	67	83	51
San Diego	2016-12-30	60	62	57
San Diego	2016-12-31	59	60	57
San Diego	2017-01-01	54	59	48
San Diego	2017-01-02	57	60	54
San Diego	2017-01-03	57	62	52
San Diego	2017-01-04	57	65	49
San Diego	2017-01-05	56	60	52
San Diego	2017-01-06	59	64	53
San Diego	2017-01-07	62	71	52
San Diego	2017-01-08	64	74	54
San Diego	2017-01-09	61	63	58
San Diego	2017-01-10	60	65	55
San Diego	2017-01-11	59	61	56
San Diego	2017-01-12	58	61	54
San Diego	2017-01-13	57	60	53
San Diego	2017-01-14	59	64	53
San Diego	2017-01-15	59	62	55
San Diego	2017-01-16	59	64	53
San Diego	2017-01-17	58	66	50
San Diego	2017-01-18	56	62	50
San Diego	2017-01-19	61	65	56
San Diego	2017-01-20	57	59	55
San Diego	2017-01-21	58	61	54
San Diego	2017-01-22	58	62	53
San Diego	2017-01-23	57	60	53
San Diego	2017-01-24	53	57	49
San Diego	2017-01-25	53	60	45
San Diego	2017-01-26	53	62	44
San Diego	2017-01-27	55	66	44
San Diego	2017-01-28	57	69	44
San Diego	2017-01-29	61	76	45
San Diego	2017-01-30	63	77	49
San Diego	2017-01-31	61	71	50
San Diego	2017-02-01	56	65	47
San Diego	2017-02-02	60	70	50
San Diego	2017-02-03	62	69	54
San Diego	2017-02-04	61	66	56
San Diego	2017-02-05	59	62	55
San Diego	2017-02-06	59	60	57
San Diego	2017-02-07	63	67	59
San Diego	2017-02-08	64	69	58
San Diego	2017-02-09	64	71	57
San Diego	2017-02-10	63	68	58
San Diego	2017-02-11	61	62	59
San Diego	2017-02-12	60	67	52
San Diego	2017-02-13	62	70	53
San Diego	2017-02-14	61	65	57
San Diego	2017-02-15	62	70	53
San Diego	2017-02-16	61	69	53
San Diego	2017-02-17	61	64	58
San Diego	2017-02-18	58	61	54
San Diego	2017-02-19	59	62	55
San Diego	2017-02-20	63	69	56
San Diego	2017-02-21	65	74	56
San Diego	2017-02-22	61	64	57
San Diego	2017-02-23	57	61	52
San Diego	2017-02-24	55	62	47
San Diego	2017-02-25	55	62	47
San Diego	2017-02-26	55	58	52
San Diego	2017-02-27	57	59	54
San Diego	2017-02-28	58	61	54
San Diego	2017-03-01	59	70	48
San Diego	2017-03-02	63	75	50
San Diego	2017-03-03	64	77	50
San Diego	2017-03-04	58	63	53
San Diego	2017-03-05	60	64	56
San Diego	2017-03-06	57	62	52
San Diego	2017-03-07	58	67	48
San Diego	2017-03-08	64	75	53
San Diego	2017-03-09	67	79	55
San Diego	2017-03-10	67	78	56
San Diego	2017-03-11	63	69	57
San Diego	2017-03-12	62	68	56
San Diego	2017-03-13	62	69	55
San Diego	2017-03-14	67	80	54
San Diego	2017-03-15	68	75	61
San Diego	2017-03-16	65	71	59
San Diego	2017-03-17	62	68	56
San Diego	2017-03-18	62	69	55
San Diego	2017-03-19	63	68	57
San Diego	2017-03-20	64	68	60
San Diego	2017-03-21	65	72	57
San Diego	2017-03-22	63	67	59
San Diego	2017-03-23	62	66	57
San Diego	2017-03-24	61	68	53
San Diego	2017-03-25	63	69	56
San Diego	2017-03-26	63	67	59
San Diego	2017-03-27	64	69	59
San Diego	2017-03-28	64	71	56
San Diego	2017-03-29	67	78	55
San Diego	2017-03-30	61	65	57
San Diego	2017-03-31	63	66	60
San Diego	2017-04-01	62	70	54
San Diego	2017-04-02	66	75	56
San Diego	2017-04-03	61	64	57
San Diego	2017-04-04	64	69	59
San Diego	2017-04-05	66	75	57
San Diego	2017-04-06	66	73	59
San Diego	2017-04-07	65	71	58
San Diego	2017-04-08	65	70	60
San Diego	2017-04-09	62	68	55
San Diego	2017-04-10	63	71	54
San Diego	2017-04-11	63	71	55
San Diego	2017-04-12	64	71	56
San Diego	2017-04-13	68	74	61
San Diego	2017-04-14	63	67	58
San Diego	2017-04-15	64	72	56
San Diego	2017-04-16	66	74	57
San Diego	2017-04-17	66	74	58
San Diego	2017-04-18	67	71	62
San Diego	2017-04-19	67	72	61
San Diego	2017-04-20	65	71	58
San Diego	2017-04-21	69	78	59
San Diego	2017-04-22	71	82	59
San Diego	2017-04-23	66	69	63
San Diego	2017-04-24	65	68	61
San Diego	2017-04-25	66	69	62
San Diego	2017-04-26	65	71	59
San Diego	2017-04-27	65	69	61
San Diego	2017-04-28	68	75	61
San Diego	2017-04-29	70	81	59
San Diego	2017-04-30	71	82	60
San Diego	2017-05-01	69	77	60
San Diego	2017-05-02	67	72	61
San Diego	2017-05-03	68	75	61
San Diego	2017-05-04	69	73	64
San Diego	2017-05-05	64	66	62
San Diego	2017-05-06	62	64	60
San Diego	2017-05-07	56	59	53
San Diego	2017-05-08	60	67	53
San Diego	2017-05-09	62	65	59
San Diego	2017-05-10	63	67	59
San Diego	2017-05-11	66	70	61
San Diego	2017-05-12	65	69	61
San Diego	2017-05-13	66	70	61
San Diego	2017-05-14	63	65	60
San Diego	2017-05-15	62	65	58
San Diego	2017-05-16	62	65	59
San Diego	2017-05-17	63	67	59
San Diego	2017-05-18	66	70	61
San Diego	2017-05-19	69	79	59
San Diego	2017-05-20	75	85	64
San Diego	2017-05-21	71	78	63
San Diego	2017-05-22	67	72	61
San Diego	2017-05-23	68	73	62
San Diego	2017-05-24	66	71	61
San Diego	2017-05-25	65	68	61
San Diego	2017-05-26	68	72	63
San Diego	2017-05-27	66	70	61
San Diego	2017-05-28	64	70	58
San Diego	2017-05-29	64	67	61
San Diego	2017-05-30	63	66	59
San Diego	2017-05-31	63	65	60
San Diego	2017-06-01	66	71	61
San Diego	2017-06-02	69	73	64
San Diego	2017-06-03	65	67	63
San Diego	2017-06-04	65	67	62
San Diego	2017-06-05	64	67	61
San Diego	2017-06-06	64	66	62
San Diego	2017-06-07	64	66	62
San Diego	2017-06-08	67	72	62
San Diego	2017-06-09	68	73	63
San Diego	2017-06-10	65	66	63
San Diego	2017-06-11	63	67	59
San Diego	2017-06-12	65	71	59
San Diego	2017-06-13	68	76	59
San Diego	2017-06-14	69	76	61
San Diego	2017-06-15	71	79	62
San Diego	2017-06-16	73	83	62
San Diego	2017-06-17	72	79	65
San Diego	2017-06-18	70	75	65
San Diego	2017-06-19	71	79	62
San Diego	2017-06-20	71	76	65
San Diego	2017-06-21	70	74	65
San Diego	2017-06-22	67	71	62
San Diego	2017-06-23	70	74	65
San Diego	2017-06-24	70	75	65
San Diego	2017-06-25	71	77	65
San Diego	2017-06-26	74	83	65
San Diego	2017-06-27	72	80	64
San Diego	2017-06-28	67	71	62
San Diego	2017-06-29	66	69	62
San Diego	2017-06-30	69	73	64
San Diego	2017-07-01	67	69	64
San Diego	2017-07-02	68	72	64
San Diego	2017-07-03	71	78	64
San Diego	2017-07-04	72	77	66
San Diego	2017-07-05	73	78	67
San Diego	2017-07-06	73	79	66
San Diego	2017-07-07	74	79	69
San Diego	2017-07-08	73	77	68
San Diego	2017-07-09	74	78	69
San Diego	2017-07-10	75	80	70
San Diego	2017-07-11	74	79	69
San Diego	2017-07-12	75	80	70
San Diego	2017-07-13	75	79	70
San Diego	2017-07-14	74	78	70
San Diego	2017-07-15	72	75	69
San Diego	2017-07-16	72	75	68
San Diego	2017-07-17	73	76	70
San Diego	2017-07-18	76	81	70
San Diego	2017-07-19	77	82	71
San Diego	2017-07-20	73	77	69
San Diego	2017-07-21	74	78	69
San Diego	2017-07-22	72	75	69
San Diego	2017-07-23	74	78	69
San Diego	2017-07-24	74	77	70
San Diego	2017-07-25	73	76	70
San Diego	2017-07-26	75	78	71
San Diego	2017-07-27	75	79	70
San Diego	2017-07-28	73	77	68
San Diego	2017-07-29	72	76	68
San Diego	2017-07-30	74	78	69
San Diego	2017-07-31	74	78	70
San Diego	2017-08-01	75	80	70
San Diego	2017-08-02	78	84	71
San Diego	2017-08-03	76	81	71
San Diego	2017-08-04	77	83	71
San Diego	2017-08-05	74	77	70
San Diego	2017-08-06	74	78	70
San Diego	2017-08-07	76	79	72
San Diego	2017-08-08	75	79	70
San Diego	2017-08-09	74	78	70
San Diego	2017-08-10	74	78	69
San Diego	2017-08-11	73	78	68
San Diego	2017-08-12	73	78	68
San Diego	2017-08-13	73	78	67
San Diego	2017-08-14	71	75	66
San Diego	2017-08-15	68	70	66
San Diego	2017-08-16	72	76	67
San Diego	2017-08-17	72	77	66
San Diego	2017-08-18	73	77	68
San Diego	2017-08-19	72	76	68
San Diego	2017-08-20	72	75	68
San Diego	2017-08-21	74	78	69
San Diego	2017-08-22	73	77	69
San Diego	2017-08-23	69	71	67
San Diego	2017-08-24	69	71	67
San Diego	2017-08-25	70	72	67
San Diego	2017-08-26	72	77	67
San Diego	2017-08-27	73	78	68
San Diego	2017-08-28	74	79	68
San Diego	2017-08-29	75	82	68
San Diego	2017-08-30	77	85	69
San Diego	2017-08-31	75	82	68
San Diego	2017-09-01	79	89	69
San Diego	2017-09-02	82	94	70
San Diego	2017-09-03	84	91	76
San Diego	2017-09-04	74	77	70
San Diego	2017-09-05	75	80	70
San Diego	2017-09-06	75	80	70
San Diego	2017-09-07	75	80	69
San Diego	2017-09-08	74	78	70
San Diego	2017-09-09	74	78	69
San Diego	2017-09-10	75	80	69
San Diego	2017-09-11	77	82	71
San Diego	2017-09-12	75	78	71
San Diego	2017-09-13	74	78	70
San Diego	2017-09-14	72	77	67
San Diego	2017-09-15	73	76	69
San Diego	2017-09-16	71	74	67
San Diego	2017-09-17	72	75	68
San Diego	2017-09-18	72	76	68
San Diego	2017-09-19	71	74	68
San Diego	2017-09-20	71	74	67
San Diego	2017-09-21	70	74	65
San Diego	2017-09-22	68	73	63
San Diego	2017-09-23	67	71	62
San Diego	2017-09-24	69	77	60
San Diego	2017-09-25	74	85	62
San Diego	2017-09-26	71	79	63
San Diego	2017-09-27	71	78	64
San Diego	2017-09-28	71	79	63
San Diego	2017-09-29	71	79	63
San Diego	2017-09-30	69	72	66
San Diego	2017-10-01	69	71	66
San Diego	2017-10-02	70	73	67
San Diego	2017-10-03	69	71	66
San Diego	2017-10-04	69	75	63
San Diego	2017-10-05	69	77	61
San Diego	2017-10-06	73	86	60
San Diego	2017-10-07	75	88	61
San Diego	2017-10-08	68	71	65
San Diego	2017-10-09	71	77	64
San Diego	2017-10-10	68	76	59
San Diego	2017-10-11	69	75	62
San Diego	2017-10-12	70	74	66
San Diego	2017-10-13	69	74	64
San Diego	2017-10-14	68	75	61
San Diego	2017-10-15	75	90	60
San Diego	2017-10-16	77	89	65
San Diego	2017-10-17	76	85	67
San Diego	2017-10-18	71	74	67
San Diego	2017-10-19	69	72	66
San Diego	2017-10-20	69	71	66
San Diego	2017-10-21	68	74	61
San Diego	2017-10-22	72	85	59
San Diego	2017-10-23	77	92	62
San Diego	2017-10-24	82	97	66
San Diego	2017-10-25	84	98	69
San Diego	2017-10-26	77	88	66
San Diego	2017-10-27	69	78	59
San Diego	2017-10-28	69	73	64
San Diego	2017-10-29	67	69	64
San Diego	2017-10-30	68	72	63
San Diego	2017-10-31	66	68	63
San Diego	2017-11-01	67	69	64
San Diego	2017-11-02	67	69	64
San Diego	2017-11-03	65	70	59
San Diego	2017-11-04	65	71	58
San Diego	2017-11-05	66	71	60
San Diego	2017-11-06	64	70	58
San Diego	2017-11-07	67	72	62
San Diego	2017-11-08	67	75	58
San Diego	2017-11-09	68	73	63
San Diego	2017-11-10	64	70	57
San Diego	2017-11-11	63	69	56
San Diego	2017-11-12	63	68	58
San Diego	2017-11-13	65	71	59
San Diego	2017-11-14	65	74	55
San Diego	2017-11-15	66	76	56
San Diego	2017-11-16	70	78	61
San Diego	2017-11-17	67	73	61
San Diego	2017-11-18	65	73	57
San Diego	2017-11-19	63	73	52
San Diego	2017-11-20	63	73	53
San Diego	2017-11-21	69	81	56
San Diego	2017-11-22	76	92	59
San Diego	2017-11-23	75	87	62
San Diego	2017-11-24	70	80	60
San Diego	2017-11-25	59	64	54
San Diego	2017-11-26	61	67	55
San Diego	2017-11-27	63	67	59
San Diego	2017-11-28	58	65	50
San Diego	2017-11-29	62	67	57
San Diego	2017-11-30	61	67	55
San Diego	2017-12-01	63	71	55
San Diego	2017-12-02	63	70	55
San Diego	2017-12-03	65	68	61
San Diego	2017-12-04	61	67	54
San Diego	2017-12-05	59	71	47
San Diego	2017-12-06	60	71	49
San Diego	2017-12-07	64	79	48
San Diego	2017-12-08	62	74	50
San Diego	2017-12-09	65	78	51
San Diego	2017-12-10	66	79	53
San Diego	2017-12-11	67	80	54
San Diego	2017-12-12	64	78	50
San Diego	2017-12-13	64	78	49
San Diego	2017-12-14	61	73	48
San Diego	2017-12-15	63	76	49
San Diego	2017-12-16	59	65	53
San Diego	2017-12-17	61	71	50
San Diego	2017-12-18	60	70	49
San Diego	2017-12-19	58	68	48
San Diego	2017-12-20	55	63	47
San Diego	2017-12-21	56	63	48
San Diego	2017-12-22	53	64	41
San Diego	2017-12-23	55	65	45
San Diego	2017-12-24	57	66	47
San Diego	2017-12-25	56	66	45
San Diego	2017-12-26	56	64	47
San Diego	2017-12-27	60	69	50
San Diego	2017-12-28	62	74	49
San Diego	2017-12-29	63	77	49
San Diego	2017-12-30	61	72	49
San Diego	2017-12-31	57	64	50
